data_resposta,cpf,intervalo_renda
2025-10-11,66638352726,R$4.000–8.000
2024-11-14,44704368449,R$8.000–12.000
2025-02-28,20569778060,R$8.000–12.000
2024-11-03,90847302486,R$2.000–4.000
2025-12-14,88619323648,R$2.000–4.000
2025-10-04,03244689035,R$8.000–12.000
2024-09-08,13655517739,+R$12.000
2024-04-01,75764930141,+R$12.000
2025-01-13,68701808069,R$8.000–12.000
2025-08-29,08980466171,R$8.000–12.000
2025-07-04,49547833458,R$8.000–12.000
2025-06-28,90604352088,R$4.000–8.000
2024-03-15,20366415208,R$4.000–8.000
2024-04-23,01102245510,R$8.000–12.000
2024-09-21,35480487927,R$4.000–8.000
2025-02-03,77286325706,R$4.000–8.000
2024-04-13,31396061798,R$8.000–12.000
2025-03-14,65760998427,+R$12.000
2025-12-31,70583435735,R$8.000–12.000
2025-01-27,92355985489,R$4.000–8.000
2025-09-02,43656858697,R$8.000–12.000
2025-09-26,28192980049,R$4.000–8.000
2024-12-11,45432157962,+R$12.000
2024-08-03,92617647501,R$8.000–12.000
2024-01-02,81594750361,R$8.000–12.000
2025-05-23,63408974961,R$8.000–12.000
2025-12-06,10527698198,+R$12.000
2024-01-14,19262197314,R$8.000–12.000
2024-05-01,97976057635,R$8.000–12.000
2024-02-01,56954057436,R$8.000–12.000
2025-03-27,08881185132,R$4.000–8.000
2024-08-03,22835417625,+R$12.000
2024-02-07,83914608767,R$8.000–12.000
2025-08-23,53375443054,R$8.000–12.000
2025-03-12,86622692688,R$8.000–12.000
2025-01-24,35278308729,R$8.000–12.000
2024-01-15,40657482208,R$8.000–12.000
2025-03-03,49165772527,R$4.000–8.000
2024-12-10,64224831191,R$8.000–12.000
2025-03-01,51313190680,R$4.000–8.000
2024-03-06,98637296149,R$8.000–12.000
2024-02-10,27801441087,R$8.000–12.000
2025-10-24,66161531766,R$2.000–4.000
2025-06-11,75365823953,R$8.000–12.000
2025-11-10,39537939849,R$4.000–8.000
2024-08-08,19980041499,R$4.000–8.000
2024-06-18,29756137227,R$8.000–12.000
2024-03-26,90562800004,+R$12.000
2025-06-25,17707776244,R$8.000–12.000
2024-11-09,89255502944,R$8.000–12.000
2025-12-05,33072678603,R$8.000–12.000
2024-07-24,77079173300,R$4.000–8.000
2024-04-11,47922975581,R$4.000–8.000
2025-03-20,44189119640,R$2.000–4.000
2024-07-15,55066524878,R$8.000–12.000
2024-06-06,78245272895,R$8.000–12.000
2024-02-14,16173447945,R$8.000–12.000
2024-09-28,55674983253,R$4.000–8.000
2025-11-10,48087017086,+R$12.000
2024-09-16,34540602356,+R$12.000
2025-06-27,47068976793,R$4.000–8.000
2025-01-11,29011105075,R$4.000–8.000
2024-07-27,79385040838,R$8.000–12.000
2025-04-29,61557926071,R$4.000–8.000
2025-03-30,75574257889,+R$12.000
2025-06-10,40489091262,+R$12.000
2024-12-01,24404470498,+R$12.000
2024-12-19,29806471842,R$8.000–12.000
2024-12-07,14513839474,R$2.000–4.000
2024-12-06,94108160046,R$8.000–12.000
2025-04-02,88510507641,R$8.000–12.000
2024-09-13,71534828123,R$8.000–12.000
2025-01-30,08217468793,R$4.000–8.000
2024-12-02,26335314574,R$8.000–12.000
2024-11-27,95103202958,R$8.000–12.000
2024-08-13,14007163688,+R$12.000
2025-05-24,72284467865,+R$12.000
2024-03-11,84255559659,+R$12.000
2025-05-27,21406171606,+R$12.000
2025-09-14,98017466821,R$8.000–12.000
2024-09-16,71294921258,R$4.000–8.000
2025-08-23,49504536964,R$2.000–4.000
2024-08-05,71431227779,+R$12.000
2024-01-20,33772531111,R$8.000–12.000
2025-07-16,77312143182,R$4.000–8.000
2024-04-14,48206394506,+R$12.000
2024-03-23,59252007017,R$8.000–12.000
2024-08-11,16295187794,R$8.000–12.000
2025-11-16,16008198194,+R$12.000
2024-11-24,94994283706,R$4.000–8.000
2024-09-18,42500525074,R$8.000–12.000
2024-02-01,97059054933,R$4.000–8.000
2024-05-30,33715446685,R$8.000–12.000
2024-02-07,26550616690,+R$12.000
2025-12-12,23729691684,R$8.000–12.000
2024-09-04,73986244105,R$8.000–12.000
2024-09-19,17902750471,+R$12.000
2024-03-24,66113315689,R$8.000–12.000
2025-08-12,51854260224,R$4.000–8.000
2025-08-10,97530187214,R$4.000–8.000
2024-06-24,92057767205,R$8.000–12.000
2024-03-02,27383242321,R$2.000–4.000
2024-10-19,28680007273,R$2.000–4.000
2025-05-28,50669236061,+R$12.000
2024-12-15,83433493977,+R$12.000
2025-09-22,50991283597,R$8.000–12.000
2024-08-02,90735537081,R$4.000–8.000
2024-05-19,82147393194,R$8.000–12.000
2025-11-15,43922883814,R$4.000–8.000
2025-06-17,03056413953,+R$12.000
2024-11-29,11571316268,R$4.000–8.000
2025-12-08,32390100588,R$8.000–12.000
2024-12-11,85870201757,R$8.000–12.000
2025-01-31,88654959563,R$8.000–12.000
2025-04-07,24777752078,+R$12.000
2024-04-28,16061918899,R$8.000–12.000
2025-12-17,06992874920,R$2.000–4.000
2024-09-28,23974297308,R$8.000–12.000
2024-07-20,36835153360,R$8.000–12.000
2024-02-08,62608463975,R$8.000–12.000
2024-01-03,15921345810,R$4.000–8.000
2025-12-26,17713933964,R$4.000–8.000
2025-06-24,84345651234,R$8.000–12.000
2024-10-05,32259116773,R$8.000–12.000
2025-11-07,46829787788,R$8.000–12.000
2024-04-28,39783111502,+R$12.000
2025-06-03,60455004978,R$8.000–12.000
2025-06-14,98901484802,R$8.000–12.000
2024-06-29,44514463681,R$4.000–8.000
2025-02-24,70552024097,R$8.000–12.000
2024-03-07,48830655574,+R$12.000
2025-06-25,69189765960,R$8.000–12.000
2024-05-02,68821948473,R$8.000–12.000
2025-12-31,38855939209,+R$12.000
2024-12-18,87413523325,R$8.000–12.000
2025-06-05,92905448578,R$8.000–12.000
2024-03-30,05033165616,R$8.000–12.000
2025-05-31,69304510583,R$8.000–12.000
2025-06-01,48427528426,R$4.000–8.000
2024-07-14,32905941139,R$8.000–12.000
2024-08-07,85583803350,+R$12.000
2025-11-19,63152164274,R$8.000–12.000
2025-02-19,79083470804,R$4.000–8.000
2024-11-03,15712568679,R$4.000–8.000
2025-12-13,10863343191,R$8.000–12.000
2025-04-17,11789517693,R$8.000–12.000
2024-12-21,84163433774,R$8.000–12.000
2025-11-23,97127082456,R$8.000–12.000
2025-02-05,93283728349,+R$12.000
2025-03-19,82098591261,+R$12.000
2025-05-18,73196868220,R$4.000–8.000
2025-01-30,02197094264,R$8.000–12.000
2025-01-19,78520422413,R$4.000–8.000
2025-05-05,51426204104,R$4.000–8.000
2024-02-25,49886284686,+R$12.000
2025-11-22,63789684599,R$8.000–12.000
2024-10-25,64495575234,R$8.000–12.000
2025-04-28,11382758196,+R$12.000
2024-02-06,20334577704,R$4.000–8.000
2025-05-15,64903392598,R$8.000–12.000
2024-12-27,46127708663,R$8.000–12.000
2025-10-08,17445061377,R$8.000–12.000
2024-01-30,16496502583,+R$12.000
2024-02-01,93982669325,R$4.000–8.000
2024-05-22,71569404162,+R$12.000
2025-05-23,42746690245,R$4.000–8.000
2024-01-23,48052749027,R$8.000–12.000
2025-05-27,74774878421,R$4.000–8.000
2025-10-19,97467706137,R$8.000–12.000
2025-12-28,38113920762,+R$12.000
2024-02-11,38471773127,R$8.000–12.000
2025-04-28,96183624287,R$4.000–8.000
2025-03-06,14314081374,R$4.000–8.000
2024-04-16,21289747898,+R$12.000
2024-11-02,58701172078,R$4.000–8.000
2025-03-18,28841434218,R$8.000–12.000
2025-10-10,10785152795,R$4.000–8.000
2025-03-10,11262030695,R$8.000–12.000
2025-04-07,69506175712,R$8.000–12.000
2025-08-05,35737325653,R$8.000–12.000
2024-03-31,52889325957,R$4.000–8.000
2024-02-18,88164968096,R$8.000–12.000
2025-06-25,67677379889,R$8.000–12.000
2025-08-05,73820496703,R$4.000–8.000
2025-03-09,57093748438,+R$12.000
2024-03-21,59059929378,R$4.000–8.000
2025-11-28,17356955422,+R$12.000
2024-08-08,31517451723,+R$12.000
2024-08-19,09762382017,+R$12.000
2025-06-26,67229374550,R$4.000–8.000
2025-06-09,52099610928,+R$12.000
2025-01-25,77298647177,R$4.000–8.000
2025-05-06,30980026501,R$8.000–12.000
2025-11-09,21931381127,R$4.000–8.000
2024-03-14,50881545132,+R$12.000
2024-10-27,07122115336,R$8.000–12.000
2024-12-17,84546240814,+R$12.000
2024-04-24,62584787359,+R$12.000
2025-10-14,04193108757,R$4.000–8.000
2024-05-01,85595909241,R$8.000–12.000
2025-09-18,63905439655,R$8.000–12.000
2025-08-18,75232661038,R$8.000–12.000
2024-02-27,01301209930,+R$12.000
2024-12-02,24693333264,R$8.000–12.000
2025-12-25,55646261908,+R$12.000
2024-07-04,63782703527,+R$12.000
2025-11-26,22598715961,R$4.000–8.000
2025-05-15,69457941363,+R$12.000
2024-08-09,82305051116,R$8.000–12.000
2025-04-20,18797892930,R$2.000–4.000
2025-05-07,95214434628,R$8.000–12.000
2025-10-14,08731264549,R$4.000–8.000
2025-09-24,73701879739,R$8.000–12.000
2025-03-05,62241805879,R$2.000–4.000
2025-04-04,38539296050,R$8.000–12.000
2024-05-06,49036184242,R$8.000–12.000
2024-07-09,17497169978,R$4.000–8.000
2025-12-27,17469942649,+R$12.000
2025-12-06,38049945577,R$8.000–12.000
2024-06-16,12546750047,+R$12.000
2025-02-19,77819074141,R$4.000–8.000
2025-06-13,20502989911,+R$12.000
2025-11-18,58165805601,R$4.000–8.000
2024-08-17,00907638510,+R$12.000
2025-09-06,39502099222,R$4.000–8.000
2024-02-04,07363409456,R$4.000–8.000
2024-10-15,97328516752,+R$12.000
2025-09-22,34501541776,R$8.000–12.000
2024-11-17,66474332730,R$8.000–12.000
2024-09-23,17870394549,R$8.000–12.000
2025-03-21,68902520187,R$8.000–12.000
2024-04-16,65580398587,R$8.000–12.000
2025-08-22,49554961297,+R$12.000
2024-02-05,44588732584,+R$12.000
2024-08-22,43984994807,R$8.000–12.000
2025-11-11,34836686567,R$8.000–12.000
2024-04-01,68509555714,R$8.000–12.000
2024-07-17,43920197481,R$8.000–12.000
2024-03-25,76893303588,+R$12.000
2025-06-02,27029638035,R$8.000–12.000
2025-01-03,49818869611,+R$12.000
2024-11-09,84910217651,R$4.000–8.000
2025-02-15,52570712883,R$8.000–12.000
2025-03-22,27284401838,R$8.000–12.000
2024-02-06,75849043393,R$4.000–8.000
2025-02-08,83214968700,+R$12.000
2025-05-13,09715475950,R$8.000–12.000
2025-12-19,54551712978,R$8.000–12.000
2024-02-10,30923873111,R$8.000–12.000
2025-07-09,80488381310,+R$12.000
2025-02-02,05286446672,R$4.000–8.000
2025-12-15,98147631289,+R$12.000
2025-02-01,00251882816,R$8.000–12.000
2025-12-18,56637503500,R$8.000–12.000
2025-03-14,65153334026,R$8.000–12.000
2024-02-13,01654416718,R$8.000–12.000
2025-03-04,66097644167,R$8.000–12.000
2024-10-26,56550218643,R$8.000–12.000
2025-10-23,63441281935,R$4.000–8.000
2024-11-06,42397038408,R$8.000–12.000
2024-03-28,78780271277,R$8.000–12.000
2025-04-24,90904232663,R$8.000–12.000
2025-12-12,58011541770,R$8.000–12.000
2024-12-09,03690861860,R$4.000–8.000
2025-09-26,02540919970,R$8.000–12.000
2024-08-30,12226737464,R$4.000–8.000
2024-10-26,16140701296,+R$12.000
2024-10-02,54731199909,R$8.000–12.000
2024-12-05,46443347254,R$8.000–12.000
2025-12-31,20135157011,+R$12.000
2024-12-27,95752338076,R$2.000–4.000
2024-07-26,56736358773,R$4.000–8.000
2025-09-07,78151526780,R$8.000–12.000
2024-05-12,53773303992,R$8.000–12.000
2024-05-02,15772521460,R$8.000–12.000
2025-08-05,29450261323,+R$12.000
2024-12-12,70498764444,+R$12.000
2025-08-26,61824549867,+R$12.000
2025-07-31,80473400353,R$8.000–12.000
2024-01-13,47104674253,+R$12.000
2024-12-03,53647595030,R$8.000–12.000
2024-02-04,01407462031,R$2.000–4.000
2025-04-30,20978249043,R$4.000–8.000
2025-07-07,11858510830,R$4.000–8.000
2024-12-29,33016583737,R$2.000–4.000
2025-01-27,24897518226,R$4.000–8.000
2024-07-03,79888001386,R$8.000–12.000
2024-05-06,52741718219,+R$12.000
2025-03-07,77831377038,R$8.000–12.000
2024-07-05,57402730260,R$2.000–4.000
2024-06-25,48774561599,R$8.000–12.000
2025-09-06,00109750039,+R$12.000
2024-07-28,09500006585,R$8.000–12.000
2024-10-20,56204076452,R$8.000–12.000
2025-12-03,61151289197,R$2.000–4.000
2025-12-12,29961597420,R$8.000–12.000
2025-03-14,90999228159,R$8.000–12.000
2025-09-24,41797940255,R$8.000–12.000
2024-03-02,03335421158,R$8.000–12.000
2024-10-20,50861370118,R$8.000–12.000
2024-04-05,90056256120,+R$12.000
2024-12-25,75290392513,R$8.000–12.000
2025-06-06,01812417987,R$8.000–12.000
2024-11-30,55285870630,R$4.000–8.000
2025-05-27,04319849979,R$8.000–12.000
2024-06-29,37044056361,R$4.000–8.000
2025-01-03,37680875862,R$8.000–12.000
2025-10-15,54094535637,+R$12.000
2025-03-02,36099344128,R$8.000–12.000
2025-02-13,60601865427,R$8.000–12.000
2024-07-03,55502603226,R$4.000–8.000
2024-10-31,65086687264,R$2.000–4.000
2025-02-28,77809733977,R$4.000–8.000
2024-02-04,47482642562,R$8.000–12.000
2024-10-22,09152154429,R$8.000–12.000
2024-09-26,97601396082,R$4.000–8.000
2024-10-04,45560290447,R$8.000–12.000
2024-07-24,21532813815,R$4.000–8.000
2025-06-09,74297458875,R$2.000–4.000
2025-03-09,94599342345,R$4.000–8.000
2025-05-12,80366437765,R$8.000–12.000
2025-03-03,71204717379,+R$12.000
2024-08-21,20509386948,R$4.000–8.000
2025-07-20,22525231359,R$8.000–12.000
2025-11-26,23203975552,R$8.000–12.000
2024-03-15,61394498830,R$8.000–12.000
2025-06-07,47554611454,+R$12.000
2025-08-13,07908973907,R$8.000–12.000
2024-03-14,08760261637,R$4.000–8.000
2025-01-30,42475789791,R$8.000–12.000
2024-12-02,66429348703,R$8.000–12.000
2025-07-19,61672957375,R$8.000–12.000
2024-03-28,35509994047,R$4.000–8.000
2024-12-15,50917150708,+R$12.000
2024-02-24,92714614402,R$8.000–12.000
2025-07-24,25818354925,R$4.000–8.000
2025-01-15,70135553838,R$8.000–12.000
2025-01-06,50941382258,R$4.000–8.000
2024-11-25,50223959396,R$8.000–12.000
2024-10-13,31058890604,R$8.000–12.000
2024-06-25,94728546549,R$8.000–12.000
2024-12-17,44926744624,R$8.000–12.000
2024-09-16,00889818666,R$8.000–12.000
2024-04-05,45240558972,R$8.000–12.000
2024-06-07,11045640592,R$4.000–8.000
2025-06-26,59054271622,R$4.000–8.000
2024-03-04,29618511987,R$2.000–4.000
2024-01-27,98097214677,+R$12.000
2025-06-13,15704593778,R$4.000–8.000
2025-09-04,90876339874,R$8.000–12.000
2025-10-17,16133273176,R$4.000–8.000
2025-11-11,07560699873,+R$12.000
2025-12-23,68110188564,R$8.000–12.000
2024-10-26,16631669687,R$4.000–8.000
2024-12-13,27260380738,R$8.000–12.000
2024-07-19,58168423767,R$8.000–12.000
2025-10-09,87533967225,R$8.000–12.000
2024-07-17,53376562664,R$8.000–12.000
2025-11-26,68438935167,R$8.000–12.000
2024-07-09,53320402944,R$2.000–4.000
2024-01-02,68103149496,R$8.000–12.000
2025-02-23,23602144844,R$8.000–12.000
2025-08-14,67995553089,R$8.000–12.000
2024-07-20,37627188463,R$8.000–12.000
2024-02-12,73875244014,R$4.000–8.000
2024-08-05,15122866009,R$4.000–8.000
2025-07-23,79886138107,R$2.000–4.000
2024-01-09,90485065119,R$8.000–12.000
2024-01-19,84300978211,R$2.000–4.000
2024-11-10,91919963098,R$2.000–4.000
2025-11-20,28757247978,R$8.000–12.000
2024-02-18,31442131944,R$8.000–12.000
2025-09-16,90040108888,R$8.000–12.000
2025-05-21,90125747915,R$8.000–12.000
2025-05-08,22896841688,R$8.000–12.000
2025-11-18,09411396545,+R$12.000
2024-12-10,08561998682,R$8.000–12.000
2025-07-24,18487760495,R$8.000–12.000
2024-12-10,16892527574,R$2.000–4.000
2024-07-21,75152375012,R$4.000–8.000
2024-01-02,43072340474,R$8.000–12.000
2025-07-29,67525734570,R$4.000–8.000
2025-12-24,01405983190,R$8.000–12.000
2024-05-15,13732041261,R$8.000–12.000
2024-10-30,99860595108,R$4.000–8.000
2024-08-20,36310005570,R$4.000–8.000
2025-01-30,07059871891,R$8.000–12.000
2024-04-17,47867123241,R$2.000–4.000
2025-12-26,65008003871,+R$12.000
2024-10-01,59629942869,R$4.000–8.000
2025-12-02,11385683354,R$2.000–4.000
2024-06-06,67296057175,R$8.000–12.000
2025-03-21,95350536493,R$4.000–8.000
2024-03-09,97541326301,R$4.000–8.000
2025-05-11,81494411164,R$8.000–12.000
2024-04-05,73641697146,+R$12.000
2024-12-26,30603064654,R$4.000–8.000
2024-04-28,53106970557,R$4.000–8.000
2025-12-17,28782767187,R$8.000–12.000
2025-06-12,87912725290,R$2.000–4.000
2024-12-17,48995453998,R$4.000–8.000
2025-08-07,37648274991,R$8.000–12.000
2024-01-01,23778644363,+R$12.000
2024-08-09,95427915733,R$4.000–8.000
2025-08-15,70423288273,R$4.000–8.000
2024-06-15,91103637334,+R$12.000
2025-01-14,07954142454,R$8.000–12.000
2024-04-18,96993366238,R$2.000–4.000
2024-05-20,23328440013,+R$12.000
2024-02-29,93904444326,R$4.000–8.000
2024-11-18,53443980712,R$8.000–12.000
2025-11-07,57833720776,R$8.000–12.000
2025-03-26,56592582713,R$4.000–8.000
2025-06-22,45157018957,R$4.000–8.000
2025-10-02,77918332265,R$8.000–12.000
2024-02-06,71509614681,R$8.000–12.000
2025-03-06,03090047553,+R$12.000
2025-10-10,64574740276,R$4.000–8.000
2025-01-30,04995149586,R$8.000–12.000
2025-09-24,88563527326,R$4.000–8.000
2024-03-27,35679447690,R$8.000–12.000
2025-06-03,60861297251,R$8.000–12.000
2025-07-26,46644600692,R$8.000–12.000
2025-06-26,29961123443,R$8.000–12.000
2025-08-24,14210368308,+R$12.000
2025-09-15,90239037470,+R$12.000
2024-02-14,39833664973,R$8.000–12.000
2024-05-05,06894790840,R$8.000–12.000
2025-08-07,47623025147,R$2.000–4.000
2024-10-17,65531616333,R$4.000–8.000
2024-07-28,61615055635,R$4.000–8.000
2025-11-11,11128411428,R$8.000–12.000
2024-08-25,52598714222,R$8.000–12.000
2025-06-30,44826163763,+R$12.000
2025-05-12,76637130690,R$8.000–12.000
2025-04-17,94575369156,R$8.000–12.000
2024-09-04,63869692306,+R$12.000
2025-03-10,80230940648,R$4.000–8.000
2025-06-02,90139357215,R$8.000–12.000
2024-12-24,94083987610,R$8.000–12.000
2025-02-16,78902319430,+R$12.000
2024-05-30,01226729570,R$4.000–8.000
2024-02-02,72328172435,R$4.000–8.000
2024-06-01,01794702983,R$8.000–12.000
2025-02-09,00917048940,R$4.000–8.000
2024-08-01,22837885060,R$8.000–12.000
2025-07-06,74118156861,R$8.000–12.000
2025-07-19,96819916512,R$4.000–8.000
2024-10-15,74650882990,R$8.000–12.000
2025-02-12,13071675321,+R$12.000
2024-05-14,19635110967,R$4.000–8.000
2024-03-12,91918721147,+R$12.000
2024-11-26,71234720989,R$8.000–12.000
2024-05-18,86245972353,R$8.000–12.000
2025-06-12,91242410634,R$8.000–12.000
2024-06-27,50285543099,+R$12.000
2024-06-10,64285832856,R$8.000–12.000
2024-08-31,38343671680,R$8.000–12.000
2024-11-09,77702883942,R$4.000–8.000
2024-05-19,97331166254,R$4.000–8.000
2025-05-13,06794747379,R$4.000–8.000
2025-08-11,73687724863,R$8.000–12.000
2025-01-07,64692271233,R$8.000–12.000
2025-05-25,17431750057,R$4.000–8.000
2024-08-25,43892293715,R$4.000–8.000
2025-08-22,08968693595,R$4.000–8.000
2025-02-06,05280441971,R$8.000–12.000
2024-02-24,68561953613,R$8.000–12.000
2024-11-29,81622996243,R$8.000–12.000
2024-10-17,19171827021,R$8.000–12.000
2025-01-05,73412658506,+R$12.000
2024-11-26,29142099072,R$4.000–8.000
2025-11-26,53552541668,+R$12.000
2025-02-05,25627303303,R$8.000–12.000
2025-08-16,07716000963,+R$12.000
2024-01-09,90575204695,R$4.000–8.000
2025-02-15,46725192962,R$8.000–12.000
2024-11-20,81188469054,R$8.000–12.000
2024-07-27,45499600173,R$4.000–8.000
2024-03-28,75564020067,+R$12.000
2024-01-09,85428538721,R$8.000–12.000
2024-06-28,66425214541,R$4.000–8.000
2024-06-25,57149009157,+R$12.000
2025-06-11,19595383773,R$8.000–12.000
2024-04-20,44933195350,R$4.000–8.000
2025-03-07,06460521390,R$8.000–12.000
2025-02-09,56284432908,+R$12.000
2024-12-21,51605291498,R$8.000–12.000
2024-09-27,43009676573,R$8.000–12.000
2025-06-22,28519905537,R$8.000–12.000
2025-10-30,15173331104,R$2.000–4.000
2025-04-28,15034969668,R$4.000–8.000
2025-11-18,39463431520,R$8.000–12.000
2024-11-02,88125550895,R$8.000–12.000
2024-07-19,47947386463,R$2.000–4.000
2025-11-18,49017936492,R$8.000–12.000
2025-10-08,57292186031,R$8.000–12.000
2025-05-06,09760399191,R$8.000–12.000
2025-10-17,78898381777,R$8.000–12.000
2024-12-22,29049536296,R$8.000–12.000
2024-02-12,78080505951,R$2.000–4.000
2025-02-28,80704615837,R$4.000–8.000
2024-06-27,07012741591,+R$12.000
2025-01-20,28775769214,R$4.000–8.000
2025-12-28,64809062387,R$4.000–8.000
2025-01-17,18506053665,R$8.000–12.000
2025-12-20,33975822001,+R$12.000
2025-06-21,88883163472,+R$12.000
2024-09-26,85910110469,R$8.000–12.000
2025-01-16,19651217639,R$8.000–12.000
2024-04-19,28328886197,+R$12.000
2024-11-11,46964592916,R$8.000–12.000
2024-12-14,16710339826,+R$12.000
2024-07-30,28120067094,R$8.000–12.000
2025-12-29,80728033361,R$8.000–12.000
2024-07-28,40791930460,R$8.000–12.000
2025-10-22,90770464858,R$8.000–12.000
2024-05-07,10262813437,+R$12.000
2024-02-05,11768300192,+R$12.000
2024-10-06,08600292963,R$4.000–8.000
2024-08-20,13882608110,R$8.000–12.000
2024-09-28,18035041954,R$4.000–8.000
2025-05-04,81868522812,R$4.000–8.000
