data_compra,cpf,destino,cep
2025-06-04,01248968110,EUA,90949292
2025-05-23,90439805535,Reino Unido,05031015
2024-04-21,56035052738,Irlanda,80524570
2024-10-19,30242962181,Austrália,22100203
2024-02-07,09148836263,EUA,90590443
2024-04-06,20758564665,Austrália,40479930
2024-10-23,63195895919,Reino Unido,01242694
2025-12-19,39840253441,Irlanda,22470611
2024-07-26,60017226014,Canadá,05808444
2025-03-27,28526944761,Canadá,22112976
2024-10-30,40479083315,Irlanda,60636946
2024-12-24,94728205026,EUA,80623321
2024-02-07,14875791597,Reino Unido,01164612
2025-03-10,68603876147,Irlanda,22750144
2024-03-08,06211513308,Canadá,04599045
2025-05-25,91194344311,Canadá,05358794
2024-09-25,96872953158,EUA,01735138
2025-01-19,81721696205,Irlanda,01044817
2024-04-10,67866394978,Irlanda,01816535
2025-06-09,23696930089,Irlanda,01992154
2024-01-22,04548950533,Canadá,04182264
2025-10-22,38102427476,Canadá,04091162
2024-02-17,58529682474,Canadá,01010935
2024-12-04,09576732700,Irlanda,22476299
2025-08-25,63137610023,EUA,90335346
2024-08-26,00566927544,Austrália,22114695
2024-12-01,63176163809,Canadá,04671585
2025-10-01,13805534826,Canadá,30366569
2025-07-16,78353772471,Canadá,01951827
2025-09-27,51289291447,Canadá,01103026
2025-12-13,63076130977,Irlanda,04801229
2025-10-27,96975561496,EUA,01169337
2024-04-03,42392817762,Austrália,04287881
2024-10-24,80184036729,Canadá,01634872
2025-01-18,13469874063,Canadá,80408254
2025-07-02,58802818308,Canadá,01989834
2024-03-13,88886085604,Irlanda,04685550
2025-04-14,17844718369,Canadá,01713087
2025-03-15,39079682918,Canadá,01815271
2024-04-05,04231074715,Canadá,22542578
2025-03-26,25316536505,Canadá,04161952
2025-03-08,02557287887,Reino Unido,01953996
2025-07-07,70709672188,Reino Unido,80049852
2025-08-16,16302965474,EUA,40338915
2025-01-03,46215479624,Austrália,20912428
2024-05-18,53247210382,Irlanda,22656370
2025-06-25,72647947138,Canadá,22960482
2025-12-02,52691271972,Austrália,04325075
2024-05-03,32985970342,Canadá,01819747
2024-05-05,69443677562,Canadá,05670320
2024-03-01,69199108453,Canadá,01916948
2025-05-04,56310069549,EUA,04476834
2024-04-23,16168102904,Reino Unido,01555007
2024-08-20,45003089616,Reino Unido,22321446
2024-04-03,32644548469,Reino Unido,70354534
2024-01-10,23014194827,Austrália,04683723
2025-11-22,23113384060,Canadá,04899424
2025-06-23,41638584848,Austrália,40076197
2025-01-06,96482877586,Irlanda,01960137
2024-11-10,30311825177,Canadá,40154709
2025-05-27,35305214172,Irlanda,80661878
2025-01-22,65226048515,Austrália,80017429
2025-06-11,25055873333,Canadá,22209780
2024-07-09,65027114930,Austrália,01729954
2025-03-26,62492771416,EUA,90355484
2025-04-17,24139300755,Austrália,01537925
2025-10-29,81794018723,Austrália,01561038
2024-12-20,62650044942,Canadá,90851408
2024-01-11,58733255471,Reino Unido,01417838
2025-12-28,13968577070,EUA,22117939
2025-05-16,14259220945,EUA,01225887
2025-01-18,02590393078,Austrália,22324842
2024-03-02,25613393544,Irlanda,50977436
2025-12-17,84839888021,Reino Unido,20829879
2024-08-30,73895841377,EUA,04573811
2024-04-30,15298651271,Irlanda,22865169
2024-06-22,77083017567,Canadá,05788046
2025-10-30,21503525116,Irlanda,90375469
2024-07-09,71425010863,Irlanda,80192148
2024-10-04,55017144386,Irlanda,40103398
2024-04-10,78854295390,Reino Unido,80889331
2025-07-16,13947353780,EUA,01904435
2024-08-18,85133206315,Canadá,22529579
2024-04-09,26803711890,Austrália,04011748
2025-10-06,11194741887,Irlanda,90504164
2024-02-25,12636391583,Reino Unido,01450327
2025-01-23,30179712198,Reino Unido,40504434
2024-11-10,97420145523,Canadá,20775551
2025-08-01,67728561620,Austrália,20484856
2024-01-11,84543168540,EUA,60971299
2025-06-13,70867514196,Canadá,04114237
2024-08-13,43774749301,Irlanda,01173840
2025-04-09,06057966851,Irlanda,01087938
2024-10-19,50146470021,Canadá,22596820
2025-06-19,63136085802,EUA,30440413
2025-09-16,28178624047,EUA,22275372
2025-04-10,78355574449,Canadá,05962935
2025-01-01,87752698983,Reino Unido,22595888
2024-11-06,85556261601,Canadá,04128183
2025-10-29,01918400250,EUA,80514445
2025-04-25,52663881574,Irlanda,05058237
2025-02-24,64968409145,Irlanda,90879857
2024-11-16,37397740019,Irlanda,04861622
2025-01-29,02900387454,EUA,70965033
2024-01-16,49063534093,Canadá,90673715
2024-09-01,92438430289,Canadá,70513598
2025-01-27,88559484383,Canadá,01299873
2025-10-27,90825729171,Irlanda,22812652
2024-07-02,62553119524,Canadá,22057231
2024-07-10,12330360349,Canadá,70290457
2024-07-17,60122230982,EUA,20132208
2024-11-30,34829319640,Canadá,04680885
2024-01-29,99434158294,Canadá,70712007
2024-12-18,82608996994,Reino Unido,90622705
2025-09-15,09006209256,Austrália,80161616
2025-08-24,88538836293,Irlanda,50162440
2025-07-24,39033996507,Canadá,80255547
2025-10-02,54128515684,Canadá,40650813
2024-01-16,50663582538,EUA,04510835
2024-04-29,93380222371,Irlanda,80286518
2024-04-09,09819535307,Canadá,22893054
2025-04-29,77416937042,Canadá,30133804
2024-11-17,33141191210,Canadá,90535828
2024-03-09,51787379345,EUA,50457070
2024-11-14,59808018914,EUA,70899265
2024-04-19,78063599930,Canadá,22304056
2025-09-22,14086027546,EUA,22815044
2025-12-17,43625615402,EUA,01854422
2024-03-24,14204580054,Canadá,22956367
2025-06-12,14733735046,Austrália,04087259
2025-04-05,37028960741,Canadá,01923697
2025-01-30,94284397780,EUA,01414987
2025-07-02,95692204916,Canadá,01344257
2024-03-13,83615249552,EUA,70744489
2025-02-05,03917490120,Irlanda,20087380
2025-10-11,84468484569,Irlanda,01931605
2024-03-28,47347622541,EUA,05468983
2024-03-04,45959531452,Reino Unido,22434546
2025-04-11,48652425871,Canadá,04982579
2024-10-02,08024784001,Canadá,20538571
2025-07-16,59462503554,Austrália,04703934
2024-10-08,82826634483,Irlanda,80039448
2025-10-26,52638527379,EUA,01980373
2024-01-20,13159373240,EUA,22820964
2025-12-17,32793916309,EUA,50682860
2024-02-29,88493499258,Reino Unido,50765313
2024-04-28,86037062155,Austrália,04403182
2024-08-02,43072340474,Irlanda,04544875
2025-12-08,11035485614,EUA,22582610
2024-02-29,54072413709,EUA,22259688
2025-05-16,45336181048,EUA,30787356
2024-02-23,49469488900,Canadá,90461292
2025-03-22,89209799878,EUA,01682781
2025-02-11,79278085985,Reino Unido,01187381
2024-08-23,78221594879,Canadá,50456427
2024-09-28,35203324332,Canadá,01804958
2025-09-01,05749866287,Canadá,22565710
2024-12-18,20455673961,Austrália,05625728
2024-03-01,60213312532,Irlanda,22655547
2025-10-07,35930418773,Irlanda,80207343
2024-07-07,59952744141,Austrália,05493607
2025-10-04,99361367189,Irlanda,80827846
2024-07-30,95682338934,Irlanda,04531810
2025-02-20,05767455105,EUA,01230371
2025-07-11,15406429405,Canadá,90177628
2025-03-06,54104493116,Canadá,01597177
2025-11-06,10996900989,EUA,20696749
2024-03-17,66730632238,Canadá,01465887
2024-04-06,49087574452,EUA,01453087
2024-03-03,59270827291,Austrália,70702131
2025-01-11,33006716472,Canadá,01842760
2024-01-03,24566275206,Irlanda,01454485
2025-08-10,44113038041,EUA,80926764
2024-11-04,44811619002,Canadá,01230871
2025-01-06,73722600452,Irlanda,90287870
2024-12-11,55728797053,Canadá,60427777
2024-03-08,64610471531,EUA,20711779
2025-02-24,43899092217,Reino Unido,01538263
2024-07-05,87169715850,EUA,04501962
2025-08-10,50760508912,Canadá,01781108
2025-06-13,49648443405,EUA,70618519
2025-04-23,19011379539,Canadá,70625341
2024-01-21,17282132686,EUA,60002852
2025-03-09,87706650382,Reino Unido,05719597
2024-02-29,55539355526,Canadá,80680327
2024-07-23,79197457004,Canadá,20062411
2024-02-13,80967205446,EUA,80236369
2025-06-06,71899097281,Austrália,22686900
2025-01-10,32112023179,Irlanda,05544936
2024-01-01,03176296510,Canadá,04986604
2024-04-06,53737864391,Canadá,70369052
2024-04-04,65430266335,EUA,70219392
2024-01-05,74437045996,Canadá,90334693
2025-11-22,93840377123,Irlanda,01859771
2025-04-18,30146122810,Canadá,22155220
2024-09-12,09930068630,EUA,04159244
2025-02-24,13962015348,EUA,04656294
2025-06-16,48956169668,Austrália,01815856
2025-12-16,25855923072,Austrália,20300579
2025-11-29,44708907344,EUA,20542053
2025-04-07,03761058487,Reino Unido,01069299
2025-07-22,99507303443,Canadá,30259096
2025-06-27,14618624384,Irlanda,01307576
2025-07-30,83121905567,EUA,80800466
2025-11-18,51705025793,EUA,80364415
2024-06-24,09143491501,EUA,01157138
2025-07-17,84598956670,EUA,05389914
2025-01-04,82184685738,EUA,80039750
2025-06-15,46281154706,Irlanda,04063045
2024-02-19,04251617027,Reino Unido,01612643
2025-03-23,84270557606,Canadá,70505421
2025-01-09,17845927753,EUA,05152046
2025-05-28,70369551305,Canadá,22689265
2025-05-09,17694425450,Canadá,05708258
2025-05-08,61432070089,Reino Unido,80032588
2025-05-12,61108840731,Irlanda,01938255
2025-04-22,12064549082,Canadá,01348454
2024-02-15,30560076727,Austrália,01312991
2024-11-27,08129217076,Irlanda,01917099
2025-05-13,58929553191,Canadá,01013286
2024-03-10,70912999516,Austrália,22680667
2024-04-15,30657466599,EUA,05932978
2025-05-30,14913755208,Canadá,22370288
2025-05-14,77207748991,Canadá,04804536
2024-05-04,02714077083,EUA,01717703
2024-11-21,38257943808,EUA,04861367
2025-08-18,50260270596,Canadá,01034157
2025-03-16,94252908340,EUA,05644175
2024-05-13,24197554524,Canadá,22050765
2024-08-04,34407244811,Canadá,60576211
2025-03-22,17644891012,Canadá,40441650
2025-10-20,06529062172,Reino Unido,90413574
2024-03-31,51944349532,Irlanda,01410292
2025-04-01,54889673553,Canadá,22757151
2025-05-02,71743547097,EUA,50288689
2024-01-12,77992044053,EUA,30166001
2025-12-30,94709576297,Canadá,80035120
2025-02-15,34421654338,Reino Unido,40889048
2024-01-28,85309065469,Reino Unido,22762657
2025-08-12,74237028401,Irlanda,01314502
2025-04-11,18975236595,Canadá,01956328
2025-05-01,85291811539,Canadá,90244010
2024-04-03,34348793155,Irlanda,20146285
2024-11-27,28031989972,Reino Unido,90590468
2024-08-07,05234124606,Irlanda,01144567
2025-01-17,50938964112,Reino Unido,70634738
2025-08-14,10199498917,Irlanda,90417491
2024-12-06,36672200594,Canadá,01026029
2025-09-08,39235343961,Irlanda,04621668
2024-08-03,73635469387,Irlanda,22880093
2025-10-08,79998306754,EUA,04767399
2024-05-09,58401153150,EUA,01227585
2024-05-14,40369606536,EUA,80742833
2024-02-11,39598164019,Austrália,04603386
2025-12-03,39393997828,EUA,90183334
2024-10-26,87171782195,Irlanda,04688913
2025-06-14,63381529256,Irlanda,30354466
2024-03-20,46799587545,Canadá,05353923
2025-04-24,89772556141,Austrália,01582484
2025-11-05,11806854264,Canadá,01677669
2025-03-11,44851429142,EUA,80842116
2024-01-03,41484772525,Canadá,01666387
2025-05-31,43405073112,Reino Unido,50798231
2025-05-26,52907523120,Austrália,01404919
2025-06-09,90239037470,Canadá,01858698
2025-12-15,03346556145,EUA,05637842
2025-07-05,89112515971,Irlanda,04373578
2025-08-03,99350282736,Irlanda,80855641
2024-07-19,41862165394,Canadá,04532222
2024-06-16,25038147416,Irlanda,22371167
2024-08-10,46934074926,Canadá,90836002
2024-02-11,05301867881,Canadá,40890510
2024-12-03,11340846561,Canadá,01686072
2024-09-22,69540545101,Irlanda,90166174
2025-02-22,89800710688,EUA,01221115
2024-12-09,82239138159,Canadá,04259306
2024-10-27,58850129662,Canadá,22132543
2025-04-03,22621844712,Irlanda,70503313
2025-07-27,69937193001,Canadá,22344448
2024-11-13,80562056158,Austrália,80677378
2025-12-18,03494822331,Canadá,01276900
2024-07-29,98256850685,EUA,01330428
2024-02-18,07291374135,Austrália,01973589
2024-04-14,09507299721,Canadá,22404542
2025-02-12,04906863442,Canadá,01426863
2025-07-31,36232927630,Canadá,04364356
2024-12-25,38876765407,EUA,04431500
2025-09-28,03227237179,Canadá,01387014
2025-01-11,53289301300,EUA,20652327
2025-06-18,70431431460,Irlanda,04706697
2024-03-21,22542840416,Irlanda,05750495
2024-05-22,00450237485,Austrália,05638291
2024-06-20,56267556299,EUA,30062139
2024-10-23,98345362378,EUA,04884230
2025-12-22,95085310676,EUA,50917506
2025-10-29,36344246582,Canadá,80814245
2024-08-15,74576128820,Irlanda,30649133
2024-07-07,66712044957,Reino Unido,04492558
2024-12-05,95597221929,Irlanda,90874788
2025-08-05,33861682191,Canadá,01504302
2025-06-14,19621963880,Austrália,30112707
2024-08-15,96047930358,EUA,05189445
2024-01-09,45957751803,Canadá,01975419
2024-05-26,00715797068,Canadá,04964055
2024-05-20,75670928573,Irlanda,40649392
2025-09-18,49520027841,EUA,80666773
2025-03-06,00927145196,EUA,80061096
2024-03-07,26274592026,EUA,05196408
2025-05-01,92481543314,Irlanda,01468971
2024-05-07,88861073933,EUA,01685268
2024-11-28,37444978560,Austrália,01203617
2025-08-21,94897805224,EUA,22113112
2025-02-20,19927632321,Austrália,04391198
2025-05-18,31726994081,EUA,22950031
2025-10-12,66956916100,Reino Unido,22414383
2024-01-21,14210860074,Austrália,22106825
2024-06-30,39418303431,Irlanda,01531675
2025-08-07,85991366502,Canadá,04640881
2025-09-16,33528839310,Austrália,80903275
2025-03-12,84563551243,Reino Unido,70300378
2025-11-06,03218851893,Reino Unido,01325575
2025-01-28,38161339701,Austrália,01083482
2024-03-26,10639470913,Canadá,05884647
2024-04-01,21914685350,Reino Unido,40665991
2025-05-01,19340978940,EUA,01437919
2025-12-29,35176463059,EUA,01230330
2024-10-04,92223086885,Austrália,30306316
2025-10-02,66831124706,Canadá,80812953
2025-10-23,21502850844,EUA,50588319
2024-07-12,24810078081,Irlanda,01395930
2025-06-30,61681583706,Reino Unido,01754385
2024-04-19,64238781583,EUA,01292317
2024-06-18,20705685879,Reino Unido,40217554
2024-12-25,07975482100,Canadá,22417185
2025-04-19,02815712952,Irlanda,04946903
2025-09-19,79927742724,EUA,22742138
2025-07-21,12892570331,Austrália,04950410
2024-11-18,77898059586,Canadá,80252972
2025-02-26,28235453514,Austrália,22629660
2025-08-20,51453061591,Irlanda,70869978
2024-10-24,92715945281,Austrália,30773280
2024-06-08,53184106746,Austrália,01673622
2025-04-27,82686765840,Irlanda,01246028
2024-01-04,87629489423,Canadá,04535870
2024-01-07,24055214575,Reino Unido,04769163
2024-05-28,62761504440,Canadá,80541927
2024-07-12,16664614184,Canadá,80811133
2025-04-09,20588704640,EUA,04796577
2025-02-18,58597933434,Irlanda,40405540
2024-05-15,64162836112,Canadá,22645567
2025-03-29,50410304046,Austrália,20976831
2024-02-09,49352401231,Austrália,04664060
2025-01-20,26030182292,Canadá,01942919
2025-01-10,84071749196,Irlanda,01914991
2025-06-08,12977902913,Austrália,80216811
2024-05-17,65286105888,Reino Unido,01749313
2025-01-27,36136753916,Reino Unido,01467665
2025-06-21,41395675939,Irlanda,01817841
2025-01-12,52815528705,EUA,05013911
2024-09-21,69956199503,EUA,90067676
2024-07-14,17247007147,Irlanda,01876681
2025-10-20,56064178046,EUA,20884978
2025-06-09,93533793870,Irlanda,70747337
2024-08-30,05440266694,Irlanda,05488950
2024-04-09,97062466106,EUA,04043775
2025-12-30,71697824602,Irlanda,05591122
2024-01-31,06709082667,Canadá,01298267
2024-11-23,90082577818,EUA,30851805
2025-02-20,06748832828,EUA,70822408
2024-09-15,51848798467,Austrália,70175852
2025-04-12,58994754757,Austrália,30258464
2024-08-24,29037537930,EUA,01940320
2024-01-05,16231356918,Canadá,80216717
2025-10-01,55917724332,Reino Unido,70470240
2025-05-06,49692929038,EUA,04577595
2025-01-28,64577567319,EUA,04403398
2025-11-28,70567080293,Irlanda,40084769
2024-02-03,18826753265,Irlanda,01396085
2025-10-16,86281072663,Irlanda,22366752
2025-10-08,01815618616,Reino Unido,05918060
2024-04-07,69573972342,Irlanda,04627742
2024-10-27,39971587201,Canadá,22862071
2025-07-06,95075858274,Austrália,05724257
2025-03-27,16538851180,Canadá,05835419
2024-05-25,87714659884,Canadá,04160326
2024-08-31,59139614486,EUA,01075318
2024-02-23,20572675651,Irlanda,22905102
2025-06-09,90576926419,Canadá,20485002
2025-02-13,64344627411,EUA,22583147
2025-03-23,94349268594,Canadá,22666129
2024-12-25,08351190811,Canadá,05498581
2024-04-06,99268983136,EUA,80395352
2024-10-16,65037359406,Canadá,05129290
2024-06-28,12103270585,Austrália,04206253
2025-03-26,21799323418,EUA,01267439
2025-10-07,20120008024,Reino Unido,90372686
2025-08-29,82615288296,Canadá,22132980
2025-12-05,26039706179,EUA,70591170
2024-02-20,60872179050,EUA,01550605
2024-12-11,86922596658,EUA,90841128
2024-01-09,64387186125,Canadá,22413591
2024-12-25,10233343030,Austrália,90789285
2025-07-22,20073987086,Irlanda,05812992
2024-04-05,50145057572,Canadá,01295330
2024-03-01,45969920820,Irlanda,70512319
2025-06-05,73032618886,Canadá,30287910
2025-10-09,37375476925,Irlanda,22568926
2024-01-23,66528122775,Reino Unido,90002383
2025-08-07,82447159268,Canadá,80257021
2025-01-26,54842379063,EUA,70500815
2025-07-05,27564609666,Canadá,60416686
2025-03-26,30603990760,Canadá,01154252
2024-06-20,40527477214,Canadá,22480746
2025-03-17,66145452211,EUA,90373223
2025-09-02,66706213699,Reino Unido,05904007
2024-01-25,25141745263,Austrália,80372102
2025-09-30,62468687634,Canadá,30037375
2025-02-27,35866383963,Reino Unido,04952686
2025-06-15,67267574903,Austrália,22364759
2024-07-18,02026149519,Canadá,20752132
2024-11-27,65161293829,EUA,22828732
2024-03-09,13556339613,Canadá,30721655
2025-11-19,02492152729,Irlanda,30634848
2024-02-28,69036665754,Canadá,04271695
2025-02-13,74619037945,Irlanda,90241437
2024-04-30,15454520252,EUA,30550425
2025-11-24,41016671524,Irlanda,05270733
2025-10-10,30120711570,Canadá,30564562
2024-11-04,65525575814,Canadá,04199238
2025-02-14,83032033497,Reino Unido,22902805
2024-07-13,00163600807,Austrália,20958960
2025-12-11,81038533725,Irlanda,01688046
2024-04-29,31161843514,Canadá,22659880
2025-12-04,74689326933,Irlanda,22098647
2024-03-17,58304416222,Irlanda,60023134
2025-02-12,29636856581,Canadá,50472599
2024-09-15,80457472698,Canadá,70131906
2024-06-08,40930407176,Canadá,01773027
2024-03-25,06768874973,Reino Unido,01860368
2024-01-01,81476931919,EUA,70243571
2025-12-14,92946196959,Reino Unido,70839358
2025-08-18,47188042976,Reino Unido,01706094
2025-07-01,48622177216,Canadá,01930465
2024-12-10,36338001978,Irlanda,01670761
2024-12-03,31150916990,EUA,01746063
2025-02-21,11470722646,Austrália,22992639
2025-12-23,51403325406,Canadá,01094169
2024-01-25,51439220711,Canadá,04129025
2025-12-02,29050794865,Reino Unido,04010824
2024-03-02,94127513473,EUA,90314640
2024-02-23,16388161249,Irlanda,22054467
2024-10-19,77588590407,Irlanda,80927596
2025-05-18,00568855835,Austrália,04451640
2024-02-05,97222431318,Reino Unido,50312676
2025-09-10,41088196235,Reino Unido,80769322
2025-09-19,95865298160,Austrália,04964057
2024-05-04,26442084298,Irlanda,70400475
2024-10-01,01591312729,Austrália,20980187
2024-05-18,52563429137,EUA,70667720
2025-03-31,83969222762,Irlanda,05959406
2025-11-16,12151364094,Irlanda,22574405
2024-12-24,29641484606,EUA,04527463
2024-04-16,44312877002,Canadá,05247762
2024-08-14,32587878877,Canadá,40952583
2024-12-15,87691538788,Canadá,01168890
2025-05-10,99674549177,Canadá,05506971
